Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,SalesRep,Mobile,Gender,Bonus
7376,CA-2017-100580,8/13/2017,8/20/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,92037,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3,0.2,11.7078,SalesRep_88,03782240939,Male,0.72048
7377,US-2017-145597,11/2/2017,11/5/2017,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,4,0.2,5.4336,SalesRep_14,03333359862,Female,1.08672
7378,CA-2014-132787,9/19/2014,9/23/2014,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,SalesRep_181,03386761585,Male,1.8504
7379,CA-2015-136224,5/31/2015,5/31/2015,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,SalesRep_57,03772563950,Male,0.20544
7380,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.0,0.4074,SalesRep_155,03917735397,Female,0.8148000000000001
7381,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,14.4,5,0.0,7.056,SalesRep_114,03478476046,Female,0.28800000000000003
7382,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0.0,41.986,SalesRep_109,03860276683,Male,2.9989999999999997
7383,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2,0.0,5.07,SalesRep_172,03743640838,Male,0.33799999999999997
7384,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0.0,8.4528,SalesRep_150,03601894077,Male,0.3522
7385,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,378.0,2,0.0,136.08,SalesRep_28,03601894077,Male,7.5600000000000005
7386,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436,SalesRep_174,03503666204,Male,0.3528
7387,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,0.0,100.7316,SalesRep_91,03440140799,Male,7.4616
7388,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0.0,387.5676,SalesRep_30,03372652291,Female,26.728800000000003
7389,CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.0,0.2997,SalesRep_158,03975862184,Female,0.5994
7390,CA-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,SalesRep_14,03340545464,Female,7.80736
7391,CA-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,SalesRep_114,03351859182,Male,2.0303999999999998
7392,CA-2017-160031,12/4/2017,12/7/2017,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3,0.2,23.235,SalesRep_96,03247587481,Female,1.4870400000000001
7393,CA-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0.0,7.065,SalesRep_191,03518588146,Female,0.314
7394,CA-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0.0,15.4752,SalesRep_92,03732665931,Male,1.1904000000000001
7395,CA-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16  x 11 ",34.4,5,0.0,15.824,SalesRep_117,03973320002,Male,0.688
7396,CA-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,SalesRep_146,03978561144,Female,6.26352
7397,CA-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1,173.3292,SalesRep_65,03581301662,Female,17.332919999999998
7398,CA-2014-141649,9/30/2014,9/30/2014,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2,59.6556,SalesRep_40,03978561144,Male,15.90816
7399,CA-2014-124807,7/12/2014,7/15/2014,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,35.856,9,0.2,12.9978,SalesRep_106,03547786034,Male,0.7171200000000001
7400,CA-2014-124807,7/12/2014,7/15/2014,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,SalesRep_40,03382991762,Female,0.4768
7401,CA-2016-110009,9/8/2016,9/13/2016,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.0,14.6642,SalesRep_72,03743640838,Female,0.8626
7402,CA-2016-110009,9/8/2016,9/13/2016,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.0,14.2002,SalesRep_56,03632574332,Female,0.6174000000000001
7403,CA-2017-168172,8/6/2017,8/10/2017,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,21.036,SalesRep_52,03705724045,Female,1.4024
7404,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,SalesRep_135,03862335286,Female,10.19915
7405,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0.0,34.4148,SalesRep_132,03954654381,Female,2.4582
7406,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,SalesRep_153,03262064468,Male,1.95136
7407,CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,SalesRep_115,03901495896,Male,14.44704
7408,CA-2017-152079,1/20/2017,1/21/2017,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,SalesRep_83,03340812703,Female,0.2304
7409,CA-2016-129728,5/30/2016,6/6/2016,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0.0,11.7488,SalesRep_21,03748959737,Male,3.3568000000000002
7410,CA-2014-121769,4/8/2014,4/12/2014,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605,SalesRep_197,03644127995,Female,3.4422
7411,CA-2014-103058,7/23/2014,7/24/2014,First Class,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,SalesRep_54,03453278695,Female,1.9996
7412,CA-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-PH-10001619,Technology,Phones,LG G3,156.792,1,0.2,17.6391,SalesRep_90,03894936311,Male,3.13584
7413,CA-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.094,SalesRep_160,03941142931,Female,0.7072
7414,CA-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,1,0.2,-0.3398,SalesRep_145,03673142660,Male,0.27184
7415,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,SalesRep_46,03185136226,Female,7.7336
7416,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495,SalesRep_142,03351859182,Male,7.5992
7417,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805,SalesRep_1,03973320002,Male,10.7982
7418,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,SalesRep_109,03331502825,Female,0.8248000000000001
7419,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7,-41.5176,SalesRep_106,03480842621,Female,1.03794
7420,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,SalesRep_132,03247587481,Female,11.0512
7421,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,SalesRep_116,03382991762,Male,0.4632
7422,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,SalesRep_171,03111020635,Female,2.5216
7423,US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,SalesRep_149,03435171444,Male,8.982000000000001
7424,CA-2017-135069,4/10/2017,4/14/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4,0.2,21.9492,SalesRep_157,03295081138,Female,3.90208
7425,CA-2017-135069,4/10/2017,4/14/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,SalesRep_174,03673142660,Female,0.73344
7426,CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,SalesRep_82,03372652291,Male,1.70492
7427,CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,SalesRep_185,03175836546,Female,0.65424
7428,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0.0,5.3721,SalesRep_35,03435171444,Female,0.2286
7429,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.9156,SalesRep_111,03361385917,Female,0.6088
7430,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.3504,SalesRep_188,03900234642,Female,0.25920000000000004
7431,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16.0,4,0.0,7.68,SalesRep_30,03496057791,Male,0.32
7432,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.4942,SalesRep_108,03381289099,Male,0.6534000000000001
7433,CA-2014-161249,8/9/2014,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,SalesRep_89,03545658087,Female,0.08928000000000001
7434,CA-2014-161249,8/9/2014,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415,SalesRep_78,03440140799,Male,0.1869
7435,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,SalesRep_33,03901495896,Male,0.18288000000000001
7436,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,0.2,8.3868,SalesRep_156,03453278695,Male,0.46272
7437,CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792,SalesRep_48,03614516043,Female,1.9840000000000002
7438,CA-2014-165568,2/15/2014,2/19/2014,Standard Class,BF-11020,Barry Franz sisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,SalesRep_90,03673161670,Female,0.4272
7439,CA-2015-145457,3/24/2015,3/27/2015,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0.0,13.132,SalesRep_173,03900234642,Female,0.938
7440,US-2017-163657,9/2/2017,9/6/2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,SalesRep_67,03207279806,Male,0.3744
7441,US-2017-163657,9/2/2017,9/6/2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566,SalesRep_115,03188767776,Male,4.73056
7442,CA-2015-120446,11/16/2015,11/18/2015,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,92105,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.694,SalesRep_6,03247587481,Male,0.378
7443,CA-2014-109932,12/9/2014,12/11/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408,SalesRep_178,03378023894,Male,0.21376
7444,CA-2014-109932,12/9/2014,12/11/2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,SalesRep_156,03188767776,Female,4.74192
7445,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184,1,0.2,1.8144,SalesRep_191,03581301662,Female,0.10368000000000001
7446,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742,SalesRep_193,03566843528,Male,1.3116800000000002
7447,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085,SalesRep_132,03472230985,Female,0.444
7448,CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,SalesRep_44,03496057791,Male,8.388
7449,CA-2017-115448,11/11/2017,11/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495,SalesRep_200,03351859182,Male,1.7784
7450,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.912,3,0.2,3.2214,SalesRep_73,03351859182,Female,0.19824000000000003
7451,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,SalesRep_194,03331502825,Female,6.368600000000001
7452,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones  Snap  Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15,SalesRep_59,03955722772,Female,0.11599999999999999
7453,CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.485,SalesRep_66,03547786034,Male,28.3152
7454,CA-2017-134796,6/25/2017,7/1/2017,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,SalesRep_152,03263318649,Male,2.9696
7455,CA-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,9.248,4,0.2,3.1212,SalesRep_81,03265078372,Female,0.18495999999999999
7456,CA-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,SalesRep_58,03536737580,Female,20.732480000000002
7457,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0.0,148.1064,SalesRep_22,03528604176,Male,11.3928
7458,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0.0,4.57,SalesRep_150,03251494003,Male,0.18280000000000002
7459,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0.0,119.686,SalesRep_102,03361385917,Female,23.937199999999997
7460,CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0.0,125.5824,SalesRep_14,03794149408,Female,10.4652
7461,US-2015-136987,4/11/2015,4/14/2015,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892,SalesRep_134,03417854573,Female,12.79936
7462,US-2015-136987,4/11/2015,4/14/2015,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,0.0,24.2696,SalesRep_98,03363578616,Female,1.0552
7463,CA-2015-138485,2/27/2015,3/1/2015,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0.0,80.838,SalesRep_153,03883757103,Male,10.7784
7464,CA-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,SalesRep_62,03520820950,Male,0.29760000000000003
7465,CA-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,34.24,8,0.0,15.408,SalesRep_95,03644717567,Female,0.6848000000000001
7466,CA-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,SalesRep_196,03764117882,Female,5.2348
7467,CA-2016-138282,5/19/2016,5/23/2016,Standard Class,AH-10690,Anna H berlin,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,87.84,8,0.0,23.7168,SalesRep_182,03545658087,Female,1.7568000000000001
7468,CA-2017-148985,11/11/2017,11/15/2017,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,0.0,11.8728,SalesRep_6,03124996321,Male,0.6984
